Date,Nifty Value,,Date,PE Ratio
10-09-2002,954.75,,10-09-2002,12.1347
10-10-2002,958.45,,10-10-2002,12.2461
10-11-2002,971.05,,10-11-2002,12.4071
10/14/2002,972.45,,10/14/2002,12.425
10/16/2002,973.6,,10/16/2002,12.4397
10/17/2002,973.3,,10/17/2002,12.4359
10/18/2002,971.65,,10/18/2002,12.4148
10/21/2002,967.35,,10/21/2002,11.9386
10/22/2002,962.5,,10/22/2002,12.2075
10/23/2002,957.35,,10/23/2002,12.1422
10/24/2002,946.9,,10/24/2002,12.0097
10/25/2002,932.2,,10/25/2002,11.8232
10/28/2002,922.7,,10/28/2002,11.4474
10/29/2002,936.9,,10/29/2002,11.6235
10/30/2002,937.75,,10/30/2002,11.6341
10/31/2002,951.4,,10/31/2002,11.8034
11-01-2002,951.45,,11-01-2002,11.804
11-04-2002,962.1,,11-04-2002,11.9362
11-05-2002,962.3,,11-05-2002,11.9386
11-07-2002,960.7,,11-07-2002,11.9188
11-08-2002,956.95,,11-08-2002,11.8723
11-11-2002,954.05,,11-11-2002,11.8363
11-12-2002,959.85,,11-12-2002,11.9082
11/13/2002,962.65,,11/13/2002,11.943
11/14/2002,971.9,,11/14/2002,12.0577
11/15/2002,990.35,,11/15/2002,12.2866
11/18/2002,996.85,,11/18/2002,12.3673
11/20/2002,1001.6,,11/20/2002,12.4262
11/21/2002,1008.75,,11/21/2002,12.5149
11/22/2002,1020.15,,11/22/2002,12.6564
11/25/2002,1026.2,,11/25/2002,12.7314
11/26/2002,1036.15,,11/26/2002,12.8549
11/27/2002,1031.1,,11/27/2002,12.7922
11/28/2002,1049.7,,11/28/2002,13.023
11/29/2002,1050.15,,11/29/2002,13.0285
12-02-2002,1067.9,,12-02-2002,13.2488
12-03-2002,1055,,12-03-2002,13.0887
12-04-2002,1036.4,,12-04-2002,12.858
12-05-2002,1045.95,,12-05-2002,12.9764
12-06-2002,1069.8,,12-06-2002,13.2723
12-09-2002,1058.65,,12-09-2002,13.134
12-10-2002,1063.7,,12-10-2002,13.1966
12-11-2002,1069.75,,12-11-2002,13.2717
12-12-2002,1077,,12-12-2002,13.3617
12/13/2002,1086.2,,12/13/2002,13.4758
12/16/2002,1078.45,,12/16/2002,13.3796
12/17/2002,1073.25,,12/17/2002,13.3151
12/18/2002,1077.95,,12/18/2002,13.3734
12/19/2002,1076,,12/19/2002,13.3492
12/20/2002,1079.3,,12/20/2002,13.3902
12/23/2002,1076,,12/23/2002,13.3492
12/24/2002,1085,,12/24/2002,13.4609
12/26/2002,1094.8,,12/26/2002,13.5825
12/27/2002,1098.4,,12/27/2002,13.6271
12/30/2002,1091.95,,12/30/2002,13.5471
12/31/2002,1093.5,,12/31/2002,12.6738
01-01-2003,1100.15,,01-01-2003,12.7509
01-02-2003,1093.05,,01-02-2003,12.6686
01-03-2003,1089.6,,01-03-2003,12.6286
01-06-2003,1084.35,,01-06-2003,12.5678
01-07-2003,1081.8,,01-07-2003,12.5382
01-08-2003,1089.35,,01-08-2003,12.6257
01-09-2003,1097.35,,01-09-2003,12.7185
01-10-2003,1080.25,,01-10-2003,12.5203
1/13/2003,1073.75,,1/13/2003,12.4449
1/14/2003,1078.95,,1/14/2003,12.5052
1/15/2003,1085,,1/15/2003,12.5753
1/16/2003,1088.35,,1/16/2003,12.6141
1/17/2003,1086.5,,1/17/2003,12.5927
1/20/2003,1076.35,,1/20/2003,12.4751
1/21/2003,1077.9,,1/21/2003,12.493
1/22/2003,1082.9,,1/22/2003,12.551
1/23/2003,1070.9,,1/23/2003,12.4119
1/24/2003,1056.05,,1/24/2003,12.2398
1/27/2003,1037.65,,1/27/2003,12.0265
1/28/2003,1046.2,,1/28/2003,12.1256
1/29/2003,1037.2,,1/29/2003,12.0213
1/30/2003,1034.6,,1/30/2003,11.9912
1/31/2003,1041.85,,1/31/2003,12.0752
02-03-2003,1055.3,,02-03-2003,12.2311
02-04-2003,1054.8,,02-04-2003,12.2253
02-05-2003,1047.4,,02-05-2003,12.1395
02-06-2003,1063.6,,02-06-2003,12.3273
02-07-2003,1057.5,,02-07-2003,12.2566
02-10-2003,1048.6,,02-10-2003,12.1534
02-11-2003,1048,,02-11-2003,12.1465
02-12-2003,1044.45,,02-12-2003,12.1053
2/14/2003,1036,,2/14/2003,12.0074
2/17/2003,1058.2,,2/17/2003,12.2647
2/18/2003,1059.3,,2/18/2003,12.2775
2/19/2003,1064.3,,2/19/2003,12.3354
2/20/2003,1065.6,,2/20/2003,12.3505
2/21/2003,1066.15,,2/21/2003,12.3568
2/24/2003,1070.15,,2/24/2003,12.4032
2/25/2003,1055.55,,2/25/2003,12.234
2/26/2003,1049.65,,2/26/2003,12.1656
2/27/2003,1052.95,,2/27/2003,12.2039
2/28/2003,1063.4,,2/28/2003,12.325
03-03-2003,1058.85,,03-03-2003,12.2722
03-04-2003,1046.6,,03-04-2003,12.1303
03-05-2003,1040.7,,03-05-2003,12.0619
03-06-2003,1031.25,,03-06-2003,11.9524
03-07-2003,1017.1,,03-07-2003,11.7883
03-10-2003,1006.7,,03-10-2003,11.6678
03-11-2003,1014.55,,03-11-2003,11.7588
03-12-2003,1001.7,,03-12-2003,11.6099
3/13/2003,999.65,,3/13/2003,11.5861
3/17/2003,993,,3/17/2003,11.509
3/19/2003,1003.9,,3/19/2003,11.6354
3/20/2003,1025.25,,3/20/2003,11.8828
3/21/2003,1030.55,,3/21/2003,11.9442
3/22/2003,1037.15,,3/22/2003,12.0207
3/24/2003,1013.9,,3/24/2003,11.7513
3/25/2003,1011.3,,3/25/2003,11.7211
3/26/2003,1013.85,,3/26/2003,11.7507
3/27/2003,1002.7,,3/27/2003,11.6215
3/28/2003,1000.6,,3/28/2003,11.5971
3/31/2003,978.2,,3/31/2003,10.6782
04-01-2003,984.3,,04-01-2003,10.7447
04-02-2003,999.4,,04-02-2003,10.9096
04-03-2003,1009.15,,04-03-2003,11.016
04-04-2003,1016.95,,04-04-2003,11.1012
04-07-2003,1031.5,,04-07-2003,11.26
04-08-2003,1018.1,,04-08-2003,11.1137
04-09-2003,1004.85,,04-09-2003,10.9691
04-10-2003,962.2,,04-10-2003,10.5035
04-11-2003,949.8,,04-11-2003,10.3681
4/15/2003,951.2,,4/15/2003,10.3834
4/16/2003,958.65,,4/16/2003,10.4648
4/17/2003,940.7,,4/17/2003,10.2688
4/21/2003,947.2,,4/21/2003,10.3398
4/22/2003,943.5,,4/22/2003,10.2994
4/23/2003,934.2,,4/23/2003,10.1979
4/24/2003,929.7,,4/24/2003,10.1487
4/25/2003,924.3,,4/25/2003,10.0898
4/28/2003,929.5,,4/28/2003,10.1465
4/29/2003,932.3,,4/29/2003,10.1771
4/30/2003,934.05,,4/30/2003,10.1962
05-02-2003,938.3,,05-02-2003,9.5766
05-05-2003,945.4,,05-05-2003,9.6491
05-06-2003,951.85,,05-06-2003,9.7149
05-07-2003,950.15,,05-07-2003,9.6976
05-08-2003,941.55,,05-08-2003,9.6098
05-09-2003,937.85,,05-09-2003,9.572
05-12-2003,936,,05-12-2003,9.5532
5/13/2003,944.2,,5/13/2003,9.6369
5/14/2003,952.15,,5/14/2003,9.718
5/15/2003,959.85,,5/15/2003,9.7966
5/16/2003,973.1,,5/16/2003,9.9318
5/19/2003,966.55,,5/19/2003,9.865
5/20/2003,971.55,,5/20/2003,9.916
5/21/2003,968,,5/21/2003,9.8798
5/22/2003,963.25,,5/22/2003,9.8313
5/23/2003,967.9,,5/23/2003,9.8787
5/26/2003,982.45,,5/26/2003,10.0272
5/27/2003,976.85,,5/27/2003,9.9701
5/28/2003,990.8,,5/28/2003,10.1125
5/29/2003,1002.6,,5/29/2003,10.2329
5/30/2003,1006.8,,5/30/2003,10.2758
06-02-2003,1015.15,,06-02-2003,10.361
06-03-2003,1010.65,,06-03-2003,10.3151
06-04-2003,1021.05,,06-04-2003,10.4212
06-05-2003,1035.05,,06-05-2003,10.5641
06-06-2003,1046.4,,06-06-2003,10.6799
06-09-2003,1052.1,,06-09-2003,10.7381
06-10-2003,1037.8,,06-10-2003,10.5922
06-11-2003,1044.1,,06-11-2003,10.6565
06-12-2003,1051.3,,06-12-2003,10.73
6/13/2003,1056.2,,6/13/2003,10.78
6/16/2003,1051.8,,6/16/2003,10.7351
6/17/2003,1081.95,,6/17/2003,11.0428
6/18/2003,1086.75,,6/18/2003,11.0918
6/19/2003,1092.55,,6/19/2003,11.151
6/20/2003,1100.25,,6/20/2003,11.2296
6/23/2003,1089.2,,6/23/2003,11.1168
6/24/2003,1085.35,,6/24/2003,11.0775
6/25/2003,1106.65,,6/25/2003,11.2949
6/26/2003,1116.35,,6/26/2003,11.3939
6/27/2003,1125.55,,6/27/2003,11.4878
6/30/2003,1134.15,,6/30/2003,10.9625
07-01-2003,1130.7,,07-01-2003,10.9292
07-02-2003,1133.8,,07-02-2003,10.9591
07-03-2003,1144.65,,07-03-2003,11.064
07-04-2003,1138.45,,07-04-2003,11.0041
07-07-2003,1140.55,,07-07-2003,11.0244
07-08-2003,1145.9,,07-08-2003,11.0761
07-09-2003,1141.05,,07-09-2003,11.0292
07-10-2003,1162.35,,07-10-2003,11.2351
07-11-2003,1161.65,,07-11-2003,11.2283
7/14/2003,1171.5,,7/14/2003,11.3235
7/15/2003,1159.85,,7/15/2003,11.2109
7/16/2003,1168.75,,7/16/2003,11.297
7/17/2003,1152,,7/17/2003,11.1351
7/18/2003,1140,,7/18/2003,11.0191
7/21/2003,1115.8,,7/21/2003,10.7852
7/22/2003,1109.2,,7/22/2003,10.7214
7/23/2003,1119.05,,7/23/2003,10.8166
7/24/2003,1139.45,,7/24/2003,11.0138
7/25/2003,1162.75,,7/25/2003,11.239
7/28/2003,1169.2,,7/28/2003,11.3013
7/29/2003,1174.75,,7/29/2003,11.355
7/30/2003,1183,,7/30/2003,11.4347
7/31/2003,1185.85,,7/31/2003,11.4623
08-01-2003,1195.75,,08-01-2003,11.5579
08-04-2003,1203.6,,08-04-2003,11.7476
08-05-2003,1184.45,,08-05-2003,11.5607
08-06-2003,1171.05,,08-06-2003,11.4299
08-07-2003,1196.95,,08-07-2003,11.6827
08-08-2003,1222.65,,08-08-2003,11.9336
08-11-2003,1232.85,,08-11-2003,12.0331
08-12-2003,1234.75,,08-12-2003,12.0517
8/13/2003,1246.9,,8/13/2003,12.1702
8/14/2003,1247.75,,8/14/2003,12.1785
8/18/2003,1281.4,,8/18/2003,12.507
8/19/2003,1277.7,,8/19/2003,12.4709
8/20/2003,1287.4,,8/20/2003,12.5655
8/21/2003,1300.95,,8/21/2003,12.6978
8/22/2003,1311.15,,8/22/2003,12.7974
8/25/2003,1271.1,,8/25/2003,12.4064
8/26/2003,1318.2,,8/26/2003,12.8662
8/27/2003,1340.3,,8/27/2003,13.0819
8/28/2003,1341.05,,8/28/2003,13.0892
8/29/2003,1356.55,,8/29/2003,13.2405
09-01-2003,1375.95,,09-01-2003,13.4298
09-02-2003,1385.45,,09-02-2003,13.5225
09-03-2003,1359.35,,09-03-2003,13.2678
09-04-2003,1372.7,,09-04-2003,13.3981
09-05-2003,1398.4,,09-05-2003,13.6489
09-08-2003,1417.35,,09-08-2003,13.8339
09-09-2003,1407.05,,09-09-2003,13.7334
09-10-2003,1409.55,,09-10-2003,13.7578
09-11-2003,1403.15,,09-11-2003,13.6953
09-12-2003,1372.1,,09-12-2003,13.3922
9/15/2003,1329.25,,9/15/2003,12.974
9/16/2003,1357.95,,9/16/2003,13.2541
9/17/2003,1341.6,,9/17/2003,13.0946
9/18/2003,1302.35,,9/18/2003,12.7115
9/19/2003,1322.15,,9/19/2003,12.9047
9/22/2003,1302.9,,9/22/2003,12.7168
9/23/2003,1328.2,,9/23/2003,12.9638
9/24/2003,1372.05,,9/24/2003,13.3918
9/25/2003,1357.2,,9/25/2003,13.2468
9/26/2003,1386.95,,9/26/2003,13.5372
9/29/2003,1399.95,,9/29/2003,13.6641
9/30/2003,1417.1,,9/30/2003,12.9077
10-01-2003,1420.85,,10-01-2003,12.9418
10-03-2003,1449.3,,10-03-2003,13.201
10-06-2003,1478.9,,10-06-2003,13.4706
10-07-2003,1477.85,,10-07-2003,13.461
10-08-2003,1478.6,,10-08-2003,13.4679
10-09-2003,1502.1,,10-09-2003,13.6819
10-10-2003,1523.1,,10-10-2003,13.8732
10/13/2003,1546.75,,10/13/2003,14.0886
10/14/2003,1520.8,,10/14/2003,13.8522
10/15/2003,1537,,10/15/2003,13.9998
10/16/2003,1555.7,,10/16/2003,14.1701
10/17/2003,1569.45,,10/17/2003,14.2954
10/20/2003,1542.7,,10/20/2003,14.0517
10/21/2003,1506.5,,10/21/2003,13.722
10/22/2003,1494.1,,10/22/2003,13.609
10/23/2003,1470.45,,10/23/2003,13.3936
10/24/2003,1506.05,,10/24/2003,13.7179
10/25/2003,1521.95,,10/25/2003,13.8627
10/27/2003,1485.3,,10/27/2003,13.5289
10/28/2003,1481.75,,10/28/2003,13.4966
10/29/2003,1498.45,,10/29/2003,13.6487
10/30/2003,1516.85,,10/30/2003,13.8163
10/31/2003,1555.9,,10/31/2003,14.1719
11-03-2003,1601.65,,11-03-2003,14.5887
11-04-2003,1618.7,,11-04-2003,14.744
11-05-2003,1609.15,,11-05-2003,14.657
11-06-2003,1612.2,,11-06-2003,14.6848
11-07-2003,1592.05,,11-07-2003,14.5012
11-10-2003,1594.5,,11-10-2003,14.5235
11-11-2003,1601.15,,11-11-2003,14.5841
11-12-2003,1603.8,,11-12-2003,14.6082
11/13/2003,1579.95,,11/13/2003,14.391
11/14/2003,1550.45,,11/14/2003,14.1223
11/15/2003,1562.8,,11/15/2003,14.2348
11/17/2003,1579.9,,11/17/2003,14.3906
11/18/2003,1564.4,,11/18/2003,14.2494
11/19/2003,1540.6,,11/19/2003,14.0326
11/20/2003,1522.3,,11/20/2003,13.8659
11/21/2003,1540.7,,11/21/2003,14.0335
11/24/2003,1543.9,,11/24/2003,14.0626
11/25/2003,1568.65,,11/25/2003,14.2881
11/27/2003,1598.35,,11/27/2003,14.5586
11/28/2003,1615.25,,11/28/2003,14.7125
12-01-2003,1657.65,,12-01-2003,15.0987
12-02-2003,1658.5,,12-02-2003,15.1065
12-03-2003,1670.5,,12-03-2003,15.2158
12-04-2003,1675.2,,12-04-2003,15.2586
12-05-2003,1645.8,,12-05-2003,14.9908
12-08-2003,1646.25,,12-08-2003,14.9949
12-09-2003,1675.85,,12-09-2003,15.2645
12-10-2003,1686.9,,12-10-2003,15.3652
12-11-2003,1695.4,,12-11-2003,15.4426
12-12-2003,1698.9,,12-12-2003,15.4745
12/15/2003,1723.95,,12/15/2003,15.7026
12/16/2003,1736.25,,12/16/2003,15.8147
12/17/2003,1733.25,,12/17/2003,15.7873
12/18/2003,1756.1,,12/18/2003,15.9955
12/19/2003,1778.55,,12/19/2003,16.2
12/22/2003,1789.15,,12/22/2003,16.2965
12/23/2003,1780.3,,12/23/2003,16.2159
12/24/2003,1808.7,,12/24/2003,16.4746
12/26/2003,1837.05,,12/26/2003,16.7328
12/29/2003,1874.05,,12/29/2003,17.0698
12/30/2003,1873.25,,12/30/2003,17.0625
12/31/2003,1879.75,,12/31/2003,15.7889
01-01-2004,1912.25,,01-01-2004,16.0619
01-02-2004,1946.05,,01-02-2004,16.3458
01-05-2004,1955,,01-05-2004,16.421
01-06-2004,1926.7,,01-06-2004,16.1832
01-07-2004,1916.75,,01-07-2004,16.0997
01-08-2004,1968.55,,01-08-2004,16.5348
01-09-2004,1971.9,,01-09-2004,16.5629
01-12-2004,1945.6,,01-12-2004,16.342
1/13/2004,1963.6,,1/13/2004,16.4932
1/14/2004,1982.15,,1/14/2004,16.649
1/15/2004,1944.45,,1/15/2004,16.3323
1/16/2004,1900.65,,1/16/2004,15.9644
1/19/2004,1935.35,,1/19/2004,16.2559
1/20/2004,1893.25,,1/20/2004,15.9023
1/21/2004,1824.6,,1/21/2004,15.3257
1/22/2004,1770.5,,1/22/2004,14.8713
1/23/2004,1847.55,,1/23/2004,15.5184
1/27/2004,1904.7,,1/27/2004,15.9985
1/28/2004,1863.1,,1/28/2004,15.649
1/29/2004,1843.6,,1/29/2004,15.4853
1/30/2004,1809.75,,1/30/2004,15.2009
02-03-2004,1769,,02-03-2004,14.8587
02-04-2004,1822.2,,02-04-2004,15.3055
02-05-2004,1804.5,,02-05-2004,15.1568
02-06-2004,1833.65,,02-06-2004,15.4017
02-09-2004,1880.7,,02-09-2004,15.7969
02-10-2004,1880.75,,02-10-2004,15.7973
02-11-2004,1891.5,,02-11-2004,15.8876
02-12-2004,1885.3,,02-12-2004,15.8355
2/13/2004,1913.6,,2/13/2004,16.0732
2/16/2004,1913.55,,2/16/2004,16.0728
2/17/2004,1920.1,,2/17/2004,16.1278
2/18/2004,1916.45,,2/18/2004,16.0972
2/19/2004,1858.3,,2/19/2004,15.6087
2/20/2004,1852.65,,2/20/2004,15.5613
2/23/2004,1808.2,,2/23/2004,15.1879
2/24/2004,1821.35,,2/24/2004,15.2984
2/25/2004,1786.8,,2/25/2004,15.0082
2/26/2004,1765.8,,2/26/2004,14.8318
2/27/2004,1800.3,,2/27/2004,15.1216
03-01-2004,1852.7,,03-01-2004,16.5311
03-03-2004,1860.4,,03-03-2004,16.5998
03-04-2004,1843.85,,03-04-2004,16.4521
03-05-2004,1867.7,,03-05-2004,16.665
03-08-2004,1885.25,,03-08-2004,16.8216
03-09-2004,1866.05,,03-09-2004,16.6502
03-10-2004,1844.35,,03-10-2004,16.4566
03-11-2004,1805.4,,03-11-2004,16.1091
03-12-2004,1812.2,,03-12-2004,16.1697
3/15/2004,1763.4,,3/15/2004,15.7343
3/16/2004,1749.35,,3/16/2004,15.609
3/17/2004,1749.85,,3/17/2004,15.6134
3/18/2004,1716.65,,3/18/2004,15.3172
3/19/2004,1725.1,,3/19/2004,15.3926
3/22/2004,1685,,3/22/2004,15.0348
3/23/2004,1696.4,,3/23/2004,15.1365
3/24/2004,1692.1,,3/24/2004,15.0981
3/25/2004,1704.45,,3/25/2004,15.2083
3/26/2004,1747.5,,3/26/2004,15.5924
3/29/2004,1762.05,,3/29/2004,15.7223
3/30/2004,1750.15,,3/30/2004,15.6161
3/31/2004,1771.9,,3/31/2004,14.4666
04-01-2004,1819.65,,04-01-2004,14.8565
04-02-2004,1841.1,,04-02-2004,15.0316
04-05-2004,1856.6,,04-05-2004,15.1582
04-06-2004,1851.15,,04-06-2004,15.1137
04-07-2004,1848.7,,04-07-2004,15.0937
04-08-2004,1853.55,,04-08-2004,15.1333
04-12-2004,1838.2,,04-12-2004,14.8718
4/13/2004,1878.45,,4/13/2004,15.1974
4/15/2004,1861.95,,4/15/2004,15.0639
4/16/2004,1868.95,,4/16/2004,15.1206
4/17/2004,1868.1,,4/17/2004,15.1137
4/19/2004,1844.05,,4/19/2004,14.9191
4/20/2004,1844.25,,4/20/2004,14.9207
4/21/2004,1873.35,,4/21/2004,15.1562
4/22/2004,1889.55,,4/22/2004,15.2872
4/23/2004,1892.45,,4/23/2004,15.3107
4/27/2004,1817.25,,4/27/2004,14.7023
4/28/2004,1816.55,,4/28/2004,14.6966
4/29/2004,1808.95,,4/29/2004,14.6352
4/30/2004,1796.1,,4/30/2004,14.5312
05-03-2004,1766.7,,05-03-2004,14.2933
05-04-2004,1793.1,,05-04-2004,14.5069
05-05-2004,1809.9,,05-05-2004,14.6428
05-06-2004,1832.8,,05-06-2004,14.8281
05-07-2004,1804.45,,05-07-2004,14.5987
05-10-2004,1769.1,,05-10-2004,14.3127
05-11-2004,1699.45,,05-11-2004,13.8154
05-12-2004,1711.1,,05-12-2004,13.8435
5/13/2004,1717.5,,5/13/2004,13.8953
5/14/2004,1582.4,,5/14/2004,12.8023
5/17/2004,1388.75,,5/17/2004,11.2356
5/18/2004,1503.95,,5/18/2004,12.1676
5/19/2004,1567.85,,5/19/2004,12.6846
5/20/2004,1543.85,,5/20/2004,12.4904
5/21/2004,1560.2,,5/21/2004,12.6227
5/24/2004,1608.85,,5/24/2004,12.8469
5/25/2004,1606.7,,5/25/2004,12.8298
5/26/2004,1598.8,,5/26/2004,12.7667
5/27/2004,1586.4,,5/27/2004,12.6677
5/28/2004,1508.75,,5/28/2004,12.0476
5/31/2004,1483.6,,5/31/2004,11.8468
06-01-2004,1507.9,,06-01-2004,12.0408
06-02-2004,1535.2,,06-02-2004,12.2588
06-03-2004,1495.1,,06-03-2004,11.9386
06-04-2004,1521.1,,06-04-2004,12.1462
06-07-2004,1542.55,,06-07-2004,12.3175
06-08-2004,1550.55,,06-08-2004,12.3814
06-09-2004,1548.3,,06-09-2004,12.3634
06-10-2004,1544.75,,06-10-2004,12.3351
06-11-2004,1508.45,,06-11-2004,12.0452
6/14/2004,1481.35,,6/14/2004,11.8288
6/15/2004,1501,,6/15/2004,11.9857
6/16/2004,1494.75,,6/16/2004,11.9358
6/17/2004,1512.05,,6/17/2004,12.074
6/18/2004,1491.2,,6/18/2004,11.9075
6/21/2004,1482,,6/21/2004,11.834
6/22/2004,1474.7,,6/22/2004,11.7757
6/23/2004,1446.1,,6/23/2004,11.5473
6/24/2004,1470.75,,6/24/2004,11.7442
6/25/2004,1488.5,,6/25/2004,11.8859
6/28/2004,1514.35,,6/28/2004,12.0923
6/29/2004,1518.3,,6/29/2004,12.1239
6/30/2004,1505.6,,6/30/2004,11.3871
07-01-2004,1537.2,,07-01-2004,11.6274
07-02-2004,1537.5,,07-02-2004,11.6296
07-05-2004,1526.85,,07-05-2004,11.5491
07-06-2004,1558.25,,07-06-2004,11.7866
07-07-2004,1566.8,,07-07-2004,11.8513
07-08-2004,1518.15,,07-08-2004,11.4833
07-09-2004,1553.2,,07-09-2004,11.7484
07-12-2004,1556.95,,07-12-2004,11.7768
7/13/2004,1539.3,,7/13/2004,11.6432
7/14/2004,1522.75,,7/14/2004,11.5181
7/15/2004,1539.4,,7/15/2004,11.644
7/16/2004,1558.8,,7/16/2004,11.7907
7/19/2004,1571.6,,7/19/2004,11.8876
7/20/2004,1566.1,,7/20/2004,11.846
7/21/2004,1581.4,,7/21/2004,11.9617
7/22/2004,1598.1,,7/22/2004,12.088
7/23/2004,1601.6,,7/23/2004,12.1145
7/26/2004,1618,,7/26/2004,12.2385
7/27/2004,1600.75,,7/27/2004,12.1081
7/28/2004,1594.15,,7/28/2004,12.0581
7/29/2004,1618.7,,7/29/2004,12.2438
7/30/2004,1632.3,,7/30/2004,12.3467
08-02-2004,1639.05,,08-02-2004,12.3978
08-03-2004,1630.6,,08-03-2004,12.3338
08-04-2004,1626.55,,08-04-2004,12.3032
08-05-2004,1654.95,,08-05-2004,12.518
08-06-2004,1633.4,,08-06-2004,12.355
08-09-2004,1642.6,,08-09-2004,12.4246
08-10-2004,1652.15,,08-10-2004,12.4968
08-11-2004,1621.6,,08-11-2004,12.2658
08-12-2004,1607.2,,08-12-2004,12.1568
8/13/2004,1598.2,,8/13/2004,12.0888
8/16/2004,1599.15,,8/16/2004,12.096
8/17/2004,1604.35,,8/17/2004,12.1353
8/18/2004,1581.8,,8/18/2004,11.9647
8/19/2004,1609.2,,8/19/2004,12.172
8/20/2004,1590.35,,8/20/2004,12.0294
8/23/2004,1578.2,,8/23/2004,11.9375
8/24/2004,1591.6,,8/24/2004,12.0388
8/25/2004,1595.7,,8/25/2004,12.0699
8/26/2004,1610.75,,8/26/2004,12.1837
8/27/2004,1609,,8/27/2004,12.1705
8/30/2004,1628.45,,8/30/2004,12.3176
8/31/2004,1631.75,,8/31/2004,12.3425
09-01-2004,1635.45,,09-01-2004,12.3705
09-02-2004,1629.3,,09-02-2004,12.324
09-03-2004,1634.1,,09-03-2004,12.3849
09-06-2004,1644,,09-06-2004,12.4599
09-07-2004,1650.15,,09-07-2004,12.5065
09-08-2004,1656.25,,09-08-2004,12.5527
09-09-2004,1649,,09-09-2004,12.4978
09-10-2004,1668.75,,09-10-2004,12.6475
9/13/2004,1675.2,,9/13/2004,12.6964
9/14/2004,1685.55,,9/14/2004,12.7748
9/15/2004,1683.2,,9/15/2004,12.757
9/16/2004,1705.7,,9/16/2004,12.9275
9/17/2004,1733.65,,9/17/2004,13.1394
9/20/2004,1728.8,,9/20/2004,13.1026
9/21/2004,1750.2,,9/21/2004,13.2648
9/22/2004,1753.9,,9/22/2004,13.2928
9/23/2004,1726.15,,9/23/2004,13.0825
9/24/2004,1722.5,,9/24/2004,13.0549
9/27/2004,1717.5,,9/27/2004,13.017
9/28/2004,1700.25,,9/28/2004,12.8862
9/29/2004,1727.95,,9/29/2004,13.0962
9/30/2004,1745.5,,9/30/2004,12.3372
10-01-2004,1775.15,,10-01-2004,12.5468
10-04-2004,1805.65,,10-04-2004,12.7624
10-05-2004,1812.45,,10-05-2004,12.8104
10-06-2004,1794.9,,10-06-2004,12.6864
10-07-2004,1815.7,,10-07-2004,12.8334
10-08-2004,1820.2,,10-08-2004,12.8652
10-09-2004,1817.8,,10-09-2004,12.8483
10-11-2004,1807.75,,10-11-2004,12.7772
10-12-2004,1786.9,,10-12-2004,12.6299
10/14/2004,1794.75,,10/14/2004,12.6853
10/15/2004,1795,,10/15/2004,12.6871
10/18/2004,1786,,10/18/2004,12.6235
10/19/2004,1808.4,,10/19/2004,12.7818
10/20/2004,1790.05,,10/20/2004,12.6521
10/21/2004,1779.75,,10/21/2004,12.5793
10/25/2004,1757.25,,10/25/2004,12.4203
10/26/2004,1781.05,,10/26/2004,12.5885
10/27/2004,1783.85,,10/27/2004,12.6083
10/28/2004,1800.1,,10/28/2004,12.7232
10/29/2004,1786.9,,10/29/2004,12.6299
11-01-2004,1797.75,,11-01-2004,12.7065
11-02-2004,1813.7,,11-02-2004,12.8193
11-03-2004,1837.4,,11-03-2004,12.9868
11-04-2004,1834.85,,11-04-2004,12.9688
11-05-2004,1852.3,,11-05-2004,13.0921
11-08-2004,1862.8,,11-08-2004,13.1663
11-09-2004,1858.75,,11-09-2004,13.1377
11-10-2004,1876.1,,11-10-2004,13.2603
11-11-2004,1870.55,,11-11-2004,13.2211
11-12-2004,1872.95,,11-12-2004,13.2381
11/16/2004,1879,,11/16/2004,13.2808
11/17/2004,1888.65,,11/17/2004,13.349
11/18/2004,1892.05,,11/18/2004,13.3731
11/19/2004,1872.35,,11/19/2004,13.2338
11/22/2004,1873.35,,11/22/2004,13.2409
11/23/2004,1892.6,,11/23/2004,13.3769
11/24/2004,1904.05,,11/24/2004,13.4579
11/25/2004,1901.05,,11/25/2004,13.4367
11/29/2004,1939.65,,11/29/2004,13.7095
11/30/2004,1958.8,,11/30/2004,13.8449
12-01-2004,1962.05,,12-01-2004,13.8678
12-02-2004,1999,,12-02-2004,14.129
12-03-2004,1996.2,,12-03-2004,14.1092
12-06-2004,1993.15,,12-06-2004,14.0876
12-07-2004,1992.7,,12-07-2004,14.0845
12-08-2004,1977.95,,12-08-2004,13.9802
12-09-2004,1989.95,,12-09-2004,14.065
12-10-2004,1969,,12-10-2004,13.784
12/13/2004,1985.35,,12/13/2004,13.9739
12/14/2004,2006.8,,12/14/2004,14.1248
12/15/2004,2028.7,,12/15/2004,14.279
12/16/2004,2033.2,,12/16/2004,14.3107
12/17/2004,2012.1,,12/17/2004,14.1621
12/20/2004,2026.85,,12/20/2004,14.266
12/21/2004,2044.65,,12/21/2004,14.3913
12/22/2004,2035.35,,12/22/2004,14.3258
12/23/2004,2045.15,,12/23/2004,14.3948
12/24/2004,2062.7,,12/24/2004,14.5183
12/27/2004,2062.6,,12/27/2004,14.5176
12/28/2004,2071.35,,12/28/2004,14.5792
12/29/2004,2069.6,,12/29/2004,14.5669
12/30/2004,2059.8,,12/30/2004,14.4979
12/31/2004,2080.5,,12/31/2004,13.615
01-03-2005,2115,,01-03-2005,13.8407
01-04-2005,2103.75,,01-04-2005,13.7671
